;"Oil";"Coal";"Gas";"Hydroelectricity";"Nuclear";"Biomass and Waste";"Wind";"Fuel Ethanol";"Peat";"Geothermal";"Solar, Tide, Wave, Fuel Cell";"Biodiesel"
"1980-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1981-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1982-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1983-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1984-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1985-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1986-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1987-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1988-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1989-01-01 00:00:00";0;0;0;0;0;0;0;0;;0;0;
"1990-01-01 00:00:00";0;0;0;0;0;0,12222221697;0;0;;0;0;
"1991-01-01 00:00:00";0;0;0;0;0;0,12222221697;0;0;;0;0;
"1992-01-01 00:00:00";0;0;0;0;0;0,12222221697;0;0;;0;0;
"1993-01-01 00:00:00";0;0;0,18625461282;0;0;0,12499999595;0;0;;0;0;
"1994-01-01 00:00:00";0;0;0,3718234278;0;0;0,12499999595;0;0;;0;0;
"1995-01-01 00:00:00";0;0;0,46675704766;0;0;0,12777777493;0;0;;0;0;
"1996-01-01 00:00:00";0;0;0,55876354771;0;0;0,13055555391;0;0;;0;0;
"1997-01-01 00:00:00";0;0;0,37250891163;0;0;0,13333333289;0;0;;0;0;
"1998-01-01 00:00:00";0;0;0,37250891163;0;0;0,13611111187;0;0;;0;0;
"1999-01-01 00:00:00";0;0;0,37250891163;0;0;0,13888887922;0;0;;0;0;
"2000-01-01 00:00:00";0;0;0,46563622967;0;0;0,1416666582;0;0;;0;0,0057142855956;0
"2001-01-01 00:00:00";0;0;0,46563622967;0;0;0,16666666902;0;0;;0;0,0057142855956;0
"2002-01-01 00:00:00";0;0;0,46563622967;0,54857143439;0;0,18888888923;0;0;;0;0,0057142855956;0
"2003-01-01 00:00:00";0;0;0,46563622967;0,95428572889;0;0,15000000677;0;0;;0;0,0057142855956;0
"2004-01-01 00:00:00";0;0;0,46563622967;0,82857146486;0;0,11666667064;0;0;;0;0,0085714287423;0
"2005-01-01 00:00:00";0;0;0,46563622967;0,75428567722;0;0,1416666582;0;0;;0;0,0114285711912;0
"2006-01-01 00:00:00";0;0;0,46563622967;0,66285714165;0;0,13888887922;0;0;;0;0,0114285711912;0
"2007-01-01 00:00:00";0;0;0,46563622967;0,51142858709;0;0,105555550068;0;0;;0;0,0057142855956;0
"2008-01-01 00:00:00";0;0;0,46563622967;0,64857141952;0;0,113888889334;0;0;;0;0,0057142855956;0
"2009-01-01 00:00:00";0;0;0,46563622967;0,67714286378;0;0,13888887922;0;0;;0;0,0085714287423;0
"2010-01-01 00:00:00";0;0;0,46563622967;0,71428571108;0;0,20555556311;0;0;;0;0,0085714287423;0
"2011-01-01 00:00:00";0;0;0,37250891163;0,72571427948;0;0,21388888842;0;0;;0;0,0085714287423;0
"2012-01-01 00:00:00";0;0;0,44701088934;0,8200000153;0;0,12499999595;0;0;;0;0,0114285711912;0
"2013-01-01 00:00:00";0;0;0,55876354771;0,87142858473;0;0,16388889004;0;0;;0;0,0114285711912;0
"2014-01-01 00:00:00";0;0;0,55876354771;0,90000004062;0;0,18888888923;0;0;;0;0,0114285711912;0
"2015-01-01 00:00:00";0;0;0,57738888804;0,94285716049;0;0,2027777725;0;0;;0;0,0114285711912;0
"2016-01-01 00:00:00";0;0;0,55876385009;1,01714285509;0;0,17499999433;0;0;;0;0,017142857252;0
