Entity,Code,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh,Hydro Generation - TWh,Solar Generation - TWh,Wind Generation - TWh,Nuclear Generation - TWh,Geo Biomass Other - TWh
Africa,,1965,327.33316444444444,9.543754166666666,323.4961383333333,13.90563517,0,0,0,0
Africa,,1966,358.1326738888889,10.669916111111112,323.12219333333337,15.51000414,0,0,0,0
Africa,,1967,355.28145861111113,10.545669722222224,330.2915847222222,16.19063636,0,0,0,0
Africa,,1968,374.8521305555555,10.688969722222222,343.5129108333333,18.93834056,0,0,0,0
Africa,,1969,379.9730861111111,12.491999722222223,346.64292166666667,22.10088962,0,0,0,0
Africa,,1970,419.8099002777777,15.520325,360.75689944444446,27.63042982,0,0,0,0
Africa,,1971,474.4581836111111,18.40526361111111,383.0123186111111,26.0133909,0,0,0,0.164
Africa,,1972,514.2536772222222,24.670656944444445,384.2108033333333,29.63319642,0,0,0,0.165
Africa,,1973,553.1083622222222,39.55179138888889,408.9103533333333,31.34570755,0,0,0,0.17
Africa,,1974,572.2501369444445,44.5184875,425.6462261111111,35.66707429,0,0,0,0.175
Africa,,1975,598.7911399999999,53.6383775,451.0805036111111,37.71796997,0,0,0,0.172
Africa,,1976,664.2742522222222,60.98139,481.0741561111111,41.79763324,0,0,0,0.185
Africa,,1977,703.373181388889,68.23419083333333,491.698455,45.92876812,0,0,0,0.189
Africa,,1978,740.625191111111,97.36989777777777,477.81558277777776,46.30693874,0,0,0,0.195
Africa,,1979,789.8455275,148.84281583333333,507.2469963888889,49.56523298,0,0,0,0.201
Africa,,1980,835.2707033333334,186.9139772222222,543.5570594444445,48.31178436,0,0,0,0.207
Africa,,1981,887.8791961111111,228.4911561111111,635.7987833333334,50.19290606,0,0,0,0.218
Africa,,1982,932.2492286111112,246.7335486111111,701.1758825000001,50.20623713,0,0,0,0.236
Africa,,1983,963.1884741666668,271.27534694444444,713.2460472222223,45.24716006,0,0,0,0.23
Africa,,1984,985.0113427777776,259.9027805555556,762.8978716666667,44.48997332,0,0,3.925,0.234
Africa,,1985,1007.608725,278.84274694444446,787.1658894444444,49.44968505,0,0,5.315,0.269
Africa,,1986,992.4227591666668,313.2712025,805.3560963888889,51.1453733,0,0,8.803,0.659
Africa,,1987,1047.2105469444443,323.38435722222226,828.3197322222222,49.05646031,0,0,6.167,0.658
Africa,,1988,1090.4672349999998,358.44454055555553,890.1608047222222,53.59345636,0,0,10.493,0.626
Africa,,1989,1130.0311427777776,371.4710411111111,835.6208619444444,56.27621477,0,0,11.099,0.617
Africa,,1990,1145.123741111111,398.6453844444444,877.8098613888889,57.25465912,0,0,8.449,0.808
Africa,,1991,1148.6610069444444,401.6355930555556,853.1945686111111,60.65148841,0,0,9.144,0.824
Africa,,1992,1171.7377780555555,421.2702575,858.3007480555555,57.86029168,0,0,9.288000285,0.85425
Africa,,1993,1181.508105,412.6439775,871.6152063888889,56.68250727,0,0.002,7.255000053,0.9397
Africa,,1994,1221.5419658333333,431.8279522222222,894.1687308333334,57.59604857,0,0.0054,9.696999854,0.837
Africa,,1995,1264.9708244444444,461.24349777777775,921.80284,59.76887687,0,0.0063,11.30099943,1.0207
Africa,,1996,1296.4831547222225,484.19174805555554,934.5518386111112,62.31645867,0,0.0071,11.77500009,1.260093088
Africa,,1997,1331.6567583333333,474.4755361111111,958.3213991666668,63.85249756,0,0.0072,12.64699988,1.388640408
Africa,,1998,1363.7691558333331,499.3369944444444,936.3072786111112,66.65488788,0,0.0076,13.60099945,1.714549286
Africa,,1999,1414.1560838888888,504.0196075,965.48062,70.68426132,0,0.0198,12.83699988,1.696124799
Africa,,2000,1421.5153769444444,556.8223563888889,963.273915,75.24581662,0.011941,0.1755,13.01000009,2.269063158
Africa,,2001,1434.9808241666667,634.6361538888889,975.5876619444444,80.86411472,0.01496,0.41558,10.71899964,2.335352632
Africa,,2002,1467.215869722222,670.605376111111,934.1009275,85.18146813,0.01787101,0.443584,11.99099944,2.2864
Africa,,2003,1507.7376547222225,711.5067125,1016.712642222222,82.87260146,0.02132901,0.535599,12.66299922,2.6224
Africa,,2004,1557.3242830555555,783.0682180555556,1118.2899991666666,87.40546926,0.02576101,0.768280505,13.36512271,2.978849535
Africa,,2005,1650.4034141666666,807.7815880555556,1038.0312477777777,89.06573418,0.03067601,0.780382111,11.29265416,3.009669408
Africa,,2006,1658.4732472222222,843.9347886111111,1052.7660088888888,92.24435301,0.03895701,0.852565606,10.02599942,3.770404784
Africa,,2007,1717.3990269444444,900.5199158333334,1070.1837125,95.34056181,0.051533293,1.016223364,11.31699987,3.142048288
Africa,,2008,1805.798055,935.6593227777778,1179.483909722222,97.15720925,0.073232202,1.311778131,13.00399966,3.267395686
Africa,,2009,1876.0583280555556,941.3703819444444,1174.4275441666666,99.7611369,0.096152927,1.589230939,12.80599944,3.56272219
Africa,,2010,1966.0737875,981.2584944444444,1162.9921355555557,107.4268326,0.21252075,2.284582434,13.52699988,3.825406558
Africa,,2011,1911.735672222222,1061.085588611111,1145.844919722222,110.444821,0.601454301,2.386503939,12.902,3.929656611
Africa,,2012,2017.0145522222224,1147.1777358333331,1117.771956111111,110.9523002,0.994443126,2.51563024,12.96743391,4.085024546
Africa,,2013,2090.719525,1170.2537786111109,1129.611669722222,117.6388464,0.78891014,3.593447303,14.10599837,4.4308941
Africa,,2014,2123.7742491666663,1241.3191608333332,1183.1220594444444,123.7267948,1.93770017,5.060072834,13.79399967,5.521055906
Africa,,2015,2197.0032358333333,1324.946863333333,1117.560296388889,120.1678361,3.592173384,8.910686283,12.237,7.191202122
Africa,,2016,2214.010135833333,1370.919078611111,1187.789695833333,116.7188052,5.12019689,11.17637067,15.026,7.281251193
Africa,,2017,2229.898823055555,1449.80345,1187.481281111111,125.8165222,6.902446607,12.4577741,14.193,7.653766329
Africa,,2018,2271.5887197222223,1540.247786111111,1167.454926111111,133.140498,8.295433824,14.77072335,11.58,8.097891299
Africa,,2019,2299.14435,1553.3842177777776,1199.2301322222222,137.2155108,10.90690156,18.85772913,13.596,8.22808243
Africa,,2020,1996.2920572222224,1529.68159,1141.118618888889,142.5749961,12.40778213,21.78984307,15.55908394,8.068135119
Algeria,DZA,1965,15.405251944444444,7.4305,0.8141,0.4,0,0,0,0
Algeria,DZA,1966,20.272705277777774,7.71925,0.79084,0.355,0,0,0,0
Algeria,DZA,1967,18.942031111111117,7.48825,0.60476,0.41,0,0,0,0
Algeria,DZA,1968,20.167301388888887,7.87325,0.63965,0.563,0,0,0,0
Algeria,DZA,1969,21.30593,10.3516875,0.8141,0.361,0,0,0,0
Algeria,DZA,1970,24.34768083333333,9.730875,0.96529,0.58,0,0,0,0
Algeria,DZA,1971,27.44005027777777,11.0495,0.26749,0.33,0,0,0,0
Algeria,DZA,1972,30.121414166666664,12.830125,0.2326,0.495,0,0,0,0
Algeria,DZA,1973,32.900345,17.8591875,0.26749,0.752,0,0,0,0
Algeria,DZA,1974,36.54384083333333,20.6745,0.2209699999999999,0.497,0,0,0,0
Algeria,DZA,1975,40.6306675,28.49,0.27912,0.328,0,0,0,0
Algeria,DZA,1976,46.7177325,33.6875,0.5466099999999999,0.389,0,0,0,0
Algeria,DZA,1977,52.80649361111111,35.901250000000005,0.70943,0.269,0,0,0,0
Algeria,DZA,1978,54.60794472222222,57.65375,0.3605299999999999,0.25,0,0,0,0
Algeria,DZA,1979,65.31861722222223,81.52375,0.83736,0.291,0,0,0,0
Algeria,DZA,1980,66.20243,109.43625,0.74432,0.257,0,0,0,0
Algeria,DZA,1981,71.32307277777777,142.2575,0.52335,0.366,0,0,0,0
Algeria,DZA,1982,75.57341777777776,161.41125,9.71105,0.479,0,0,0,0
Algeria,DZA,1983,84.8924211111111,176.715,8.664349999999999,0.235,0,0,0,0
Algeria,DZA,1984,94.00200638888889,155.25125,9.60638,0.452,0,0,0,0
Algeria,DZA,1985,96.55380305555556,153.80749999999998,10.02506,0.646,0,0,0,0
Algeria,DZA,1986,98.02125416666668,168.4375,10.29255,0.25,0,0,0,0
Algeria,DZA,1987,99.10052388888889,172.2875,12.30454,0.499,0,0,0,0
Algeria,DZA,1988,99.1725986111111,194.13625,11.57185,0.183,0,0,0,0
Algeria,DZA,1989,103.9366611111111,182.6825,9.78083,0.226,0,0,0,0
Algeria,DZA,1990,111.81161583333332,195.09875,7.66417,0.135,0,0,0,0
Algeria,DZA,1991,110.6277861111111,192.6925,7.9084,0.293,0,0,0,0
Algeria,DZA,1992,111.29265555555556,198.94875,9.39704,0.199,0,0,0,0
Algeria,DZA,1993,110.75487666666666,178.54375,7.65254,0.353,0,0,0,0
Algeria,DZA,1994,106.05089583333331,188.16875,7.2106,0.166,0,0,0,0
Algeria,DZA,1995,103.14228277777778,202.22125,7.2106,0.193,0,0,0,0
Algeria,DZA,1996,98.42207972222222,207.7075,3.39596,0.135,0,0,0,0
Algeria,DZA,1997,97.64341944444443,194.04,5.95456,0.075,0,0,0,0
Algeria,DZA,1998,100.65874805555556,200.68125,6.37324,0.215,0,0,0,0
Algeria,DZA,1999,98.89834583333334,205.10875,6.82681,0.203,0,0,0,0
Algeria,DZA,2000,103.1324797222222,191.0129375,5.64055,0.054,0,0,0,0
Algeria,DZA,2001,106.77533388888888,197.322125,6.5128,0.069,0,0,0,0
Algeria,DZA,2002,118.39722972222222,194.838875,8.54805,0.057,0,0,0,0
Algeria,DZA,2003,123.17411805555555,205.9316875,7.04778,0.265,0,0,0,0
Algeria,DZA,2004,128.74683027777778,211.8991875,8.40849,0.251,0,0,0,0
Algeria,DZA,2005,134.213385,223.559875,6.90822,0.5553,0,0,0,0
Algeria,DZA,2006,139.84572083333333,228.4975,10.25766,0.2176,0,0,0,0
Algeria,DZA,2007,156.38999638888887,233.80681444444443,8.80391,0.226,0,0,0,0
Algeria,DZA,2008,169.91589638888888,244.041875,8.80391,0.283,0,0,0,0
Algeria,DZA,2009,180.13442944444444,262.117625,5.65218,0.342,0,0,0,0
Algeria,DZA,2010,181.6119161111111,253.27225,3.6053,0.173,0.0091,0,0,0
Algeria,DZA,2011,192.22765305555555,267.969625,3.19825,0.378,0.01811875,0,0,0
Algeria,DZA,2012,204.39526777777775,298.74075,3.39596,0.389,0.026723014,0,0,0
Algeria,DZA,2013,213.576385,321.215125,1.83754,0.099,0.0286,0,0,0
Algeria,DZA,2014,221.92515277777775,360.91825,2.08177,0.193,0.06,0.001,0,0
Algeria,DZA,2015,236.14848333333333,379.225,1.54679,0.145,0.058,0.019,0,0
Algeria,DZA,2016,229.5638513888889,385.9625,0.56987,0.072,0.245,0.019052055,0,0
Algeria,DZA,2017,225.51211583333333,394.625,2.11666,0.056,0.504,0.019,0,0
Algeria,DZA,2018,229.33779805555557,434.0875,5.815,0.117,0.603,0.01,0,0
Algeria,DZA,2019,237.00309555555555,451.4125,4.80319,0.152,0.615,0.01,0,0
Algeria,DZA,2020,201.25485111111112,430.815,4.80319,0.05,0.6,0.008,0,0
Argentina,ARG,1965,275.24028166666665,41.234,8.455049166666667,1.225,0,0,0,0
Argentina,ARG,1966,283.8862780555555,44.6572,6.971818333333333,1.241,0,0,0,0
Argentina,ARG,1967,290.7273016666666,46.69945,7.840396944444445,1.271,0,0,0,0
Argentina,ARG,1968,296.77116166666667,51.999575,7.619035277777778,1.498,0,0,0,0
Argentina,ARG,1969,307.97903444444444,51.805075,9.12217,1.344,0,0,0,0
Argentina,ARG,1970,278.4058394444444,58.5445,11.722598333333334,1.555,0,0,0,0.047540991
Argentina,ARG,1971,296.48773416666666,63.202775,10.277541944444444,1.544,0,0,0,0.049864614
Argentina,ARG,1972,295.1728380555556,70.924425,8.651295,1.504,0,0,0,0.064353152
Argentina,ARG,1973,297.23879916666664,80.707775,9.496521944444444,2.994,0,0,0,0.049042434
Argentina,ARG,1974,297.09722666666664,85.42439999999999,11.825921944444444,5.028,0,0,1.036,0.050067671
Argentina,ARG,1975,281.26943027777776,87.52499999999999,11.510940277777776,5.201,0,0,2.517,0.054922642
Argentina,ARG,1976,290.1952763888889,98.51425,11.642585277777776,5.013,0,0,2.572,0.050202792
Argentina,ARG,1977,305.6309725,102.8905,11.008503055555556,5.766,0,0,1.637,0.053855108
Argentina,ARG,1978,297.26914694444446,100.07025,13.419195277777778,7.752,0,0,2.896,0.054136662
Argentina,ARG,1979,319.8497486111111,102.8905,12.501673888888888,10.66,0,0,2.692,0.084393763
Argentina,ARG,1980,296.9779736111111,112.12925,11.14458972222222,15.144,0,0,2.34,0.086251568
Argentina,ARG,1981,278.5659058333333,117.18625,10.560467222222222,14.685,0,0,2.816,0.0747225
Argentina,ARG,1982,265.0183488888889,133.13525,10.66607611111111,17.593,0,0,1.87,0.095912465
Argentina,ARG,1983,268.7532136111111,143.152,9.679963333333331,18.419,0,0,3.405,0.137314784
Argentina,ARG,1984,255.6005861111111,152.39075,7.185223611111111,19.88,0,0,4.641,0.097392792
Argentina,ARG,1985,237.5202363888889,155.69725,10.599605833333332,20.646,0,0,5.766,0.103321614
Argentina,ARG,1986,249.71896305555555,168.2425,12.109349444444444,21.009,0,0,5.711,0.107078921
Argentina,ARG,1987,266.5530766666667,168.33975,13.439672777777778,21.841,0,0,6.465,0.108156823
Argentina,ARG,1988,268.3337413888889,196.6395,13.772349722222222,15.033,0,0,5.798,0.121116047
Argentina,ARG,1989,246.3207436111111,206.559,14.902768055555557,12.965,0,0,5.039,0.119376908
Argentina,ARG,1990,229.9596961111111,197.32025,12.266132222222222,17.876,0,0,7.281,0.106763284
Argentina,ARG,1991,240.25671166666663,200.9185,10.7940125,16.221,0,0,7.756,0.099600404
Argentina,ARG,1992,252.69298166666667,217.2565,12.16816361111111,19.77905051,0,0,7.081,0.101865495
Argentina,ARG,1993,247.75331083333333,229.41275,8.069987222222222,23.55547475,0,0,7.75,0.107438403
Argentina,ARG,1994,261.4820683333333,235.83125,7.0651069444444445,27.97278788,0,0,8.235,0.119290038
Argentina,ARG,1995,259.5302825,262.47775,7.414152499999999,28.45812121,0,0,7.066,0.115592457
Argentina,ARG,1996,259.7977241666667,301.18325,7.766816111111111,25.94518182,0,0.009618,7.459,0.351397492
Argentina,ARG,1997,275.2863658333333,277.5515,6.127713888888889,33.0299596,0,0.014592,7.961,0.44563205
Argentina,ARG,1998,283.2721097222222,296.70975,8.237409444444443,32.42178788,0.000017,0.032541,7.453,0.463881203
Argentina,ARG,1999,286.95976055555553,314.701,9.885469444444444,26.53007071,0.000026,0.034781,7.106,0.650455143
Argentina,ARG,2000,264.89783944444446,322.96725,7.512647222222222,34.0340101,0.000036,0.034758,6.177,0.67501431
Argentina,ARG,2001,245.2950138888889,302.35025,6.156852222222222,41.90326263,0.000043,0.049361,7.059,0.60932585
Argentina,ARG,2002,232.81517444444447,294.37575,4.586296388888889,41.46705051,0.000047,0.073405,5.821,0.850248638
Argentina,ARG,2003,237.4220572222222,336.2905,5.593864722222222,39.08008081,0.000065,0.077954,7.566,1.014079858
Argentina,ARG,2004,254.6864461111111,368.09125,9.519819444444444,35.40287879,0.00007,0.072446,7.869,0.90029509
Argentina,ARG,2005,266.7581122222222,392.89,10.961645,39.35009091,0.000081,0.071719665,6.873,1.074072901
Argentina,ARG,2006,281.3517575,406.505,9.923820555555556,43.624,0.00009,0.06964,7.721,1.567410315
Argentina,ARG,2007,313.74554277777776,427.122,14.36036111111111,37.741,0.0001089,0.061593,7.254,1.575708696
Argentina,ARG,2008,317.0516533333333,431.88725,17.51606861111111,37.199,0.0001437,0.041951078,7.394,1.693536384
Argentina,ARG,2009,303.05770527777776,418.3555827777778,9.620938055555555,40.783,0.000076084,0.036831529,8.183,1.728756162
Argentina,ARG,2010,328.1579833333333,420.8741655555555,13.47208,40.543,0.00008589,0.025351606,7.21,2.01325481
Argentina,ARG,2011,340.0057697222222,438.3978869444444,14.618645277777777,39.641,0.001614,0.02659055,6.4,2.190205828
Argentina,ARG,2012,361.2563983333333,456.6420933333333,13.669180555555554,36.876,0.008172967,0.369861999,6.402,2.45382161
Argentina,ARG,2013,383.7835186111111,460.2768897222222,14.939302777777778,40.7,0.015074079,0.453354876,6.207,2.45735005
Argentina,ARG,2014,379.91561777777775,461.5497905555556,15.891716666666666,40.864,0.015944,0.619491,5.514,2.302025252
Argentina,ARG,2015,387.3086522222222,466.5256827777777,15.814129166666666,41.7709,0.014683,0.593334963,7.039,2.378258598
Argentina,ARG,2016,375.29423333333335,482.1001119444445,12.188641388888888,38.25439327,0.014273,0.547359,8.285,1.963408643
Argentina,ARG,2017,370.8971902777778,483.00028555555554,12.525288055555556,41.54297858,0.016417,0.611567,6.088,2.383654508
Argentina,ARG,2018,353.2107044444444,487.0423969444445,13.709147777777778,41.64786518,0.10813,1.412743,6.872,0.473010421
Argentina,ARG,2019,318.8111663888889,465.5947283333333,8.1239625,37.06678706,0.799697913,4.995966424,8.443,0.622944562
Argentina,ARG,2020,287.4443577777778,439.29859583333337,8.860226111111112,30.54359219,1.344340935,9.470297617,10.66242396,0.413941191
Asia Pacific,,1965,1920.1872613888888,56.231967777777776,2780.731447222222,156.0895546,0,0,0.025,1.644
Asia Pacific,,1966,2190.4419666666668,62.38925305555556,2931.512194444444,162.3118272,0,0,0.584,1.643
Asia Pacific,,1967,2552.274572222222,71.39151194444445,2854.298672222222,152.8667474,0,0,0.629,1.424
Asia Pacific,,1968,2918.12605,77.81803055555557,2896.733147222222,168.249119,0,0,1.044,1.577
Asia Pacific,,1969,3389.4172055555555,102.60042444444444,3250.1878555555554,174.1638034,0,0,1.8067816,1.608
Asia Pacific,,1970,3940.350597222222,142.32472527777776,3631.138588888889,180.7100104,0,0,5.8891424,1.776704
Asia Pacific,,1971,4381.1474194444445,169.55090916666666,3886.852383333333,199.2820798,0,0,9.0308814,1.754611
Asia Pacific,,1972,4717.656913888889,196.4152638888889,4036.5912416666665,205.116013,0,0,10.606947,1.785591
Asia Pacific,,1973,5366.534088888889,242.4114608333333,4134.176399999999,194.011624,0,0,12.0404432,1.834998
Asia Pacific,,1974,5331.726044444445,302.3359213888889,4234.736277777778,217.9046095,0,0,22.0280238,2.496269105
Asia Pacific,,1975,5306.770397222222,351.24374666666665,4557.451227777778,232.4442504,0,0,27.8782862,2.654334368
Asia Pacific,,1976,5643.635994444445,406.0529113888888,4665.680858333334,233.2533699,0,0,37.2521292,2.587064579
Asia Pacific,,1977,5932.813136111111,499.8471169444444,4975.578105555556,227.038314,0,0,34.0082302,2.622443474
Asia Pacific,,1978,6301.567852777778,599.6766680555555,5219.29566111111,237.0464094,0,0,66.738046,2.917471368
Asia Pacific,,1979,6463.623305555555,685.4793230555556,5472.163027777778,256.9818747,0,0,82.2736382,3.712920421
Asia Pacific,,1980,6127.366588888889,735.7758755555556,5784.005813888889,273.4472188,0,0,96.7950508,5.173433158
Asia Pacific,,1981,5959.108447222222,743.9332625,5975.036080555556,289.7296902,0,0,104.0191674,7.071965421
Asia Pacific,,1982,5798.668977777777,773.78874,6185.451722222222,282.6671874,0,0,121.6514556,15.95189475
Asia Pacific,,1983,5855.894347222223,854.4700425,6548.070175,299.3413708,0,0,145.5096622,18.06780657
Asia Pacific,,1984,6066.531416666667,999.6436919444444,7115.320049999999,299.406694,0,0,175.0157916,19.74213741
Asia Pacific,,1985,6021.54825,1086.3900308333334,7676.9157444444445,320.0446134,0,0,209.9467762,20.79148751
Asia Pacific,,1986,6246.32025,1186.077412777778,7972.320025,328.1591022,0,0,226.16808,21.68989005
Asia Pacific,,1987,6451.111333333333,1259.0136233333333,8546.442419444444,326.8912812,0,0,266.6734152,22.00974994
Asia Pacific,,1988,7008.652502777777,1342.710006388889,9157.763008333332,361.7862617,0,0,250.9199886,23.82670473
Asia Pacific,,1989,7443.342813888888,1409.2747855555556,9570.23628888889,388.0435299,0,0,265.5964838,26.24333903
Asia Pacific,,1990,7890.290891666666,1520.1904127777775,9775.451658333332,399.2715428,0.004,0.032323232,287.1385048,22.33408198
Asia Pacific,,1991,8225.419575,1667.9393213888889,10176.3019,410.5242724,0.00945,0.122000909,306.127962,22.83825194
Asia Pacific,,1992,8783.481202777777,1781.3179436111109,10529.560044444444,401.5246502,0.0276,0.22047404,314.3659846,23.00633425
Asia Pacific,,1993,9163.349566666668,1866.5713466666664,11082.445644444444,440.2869206,0.0431,0.311836667,348.4297924,22.89851394
Asia Pacific,,1994,9701.833538888888,2031.9698102777777,11635.268272222222,443.2981976,0.0534,0.583588081,372.0585378,26.37097959
Asia Pacific,,1995,10384.905997222222,2128.460814722222,11910.25588611111,483.4344319,0.070660101,1.121601313,410.2016684,30.90213872
Asia Pacific,,1996,10894.618527777777,2323.7407083333333,12432.23821388889,473.4094407,0.098160606,0.991205066,431.27951,31.45602397
Asia Pacific,,1997,11417.957430555556,2510.746723333333,12489.188905555557,475.8946677,0.147015452,1.213950041,459.452648,34.93782766
Asia Pacific,,1998,11128.71208611111,2567.8117086111106,12476.945955555557,506.6742947,0.202918856,1.489550167,478.3517351,37.54185188
Asia Pacific,,1999,11641.613663888887,2772.913458333333,12857.525530555557,500.2429652,0.286266606,2.053249006,486.4709344,41.20269497
Asia Pacific,,2000,11953.455061111112,2984.2839722222225,13345.18638611111,521.6528876,0.428484426,2.56394698,500.0392753,44.60806485
Asia Pacific,,2001,12038.129183333333,3166.662208333333,13958.590725,570.4635729,0.608506426,3.517409418,506.6039518,45.24425452
Asia Pacific,,2002,12393.476669444444,3313.4200972222225,15027.164166666667,578.9087814,0.829111425,4.067013247,519.2896707,47.07413449
Asia Pacific,,2003,12892.263663888887,3588.41105,17165.075944444445,594.3543015,1.116570608,5.340875855,462.02941,49.24454746
Asia Pacific,,2004,13669.89951388889,3802.256836111111,19317.32373333333,699.1522028,1.463785013,9.1866934,530.210443,53.02552883
Asia Pacific,,2005,13710.207827777776,4084.769525,21956.02237222222,727.9606312,1.852540528,12.01919361,553.1420954,60.19216537
Asia Pacific,,2006,14018.024797222222,4395.146727777777,23642.80388611111,801.697905,2.29110778,18.56980713,567.9177098,64.50055645
Asia Pacific,,2007,14482.852108333333,4733.922283333333,25616.3761,852.1739291,2.748389875,24.60313141,544.7646746,71.1346546
Asia Pacific,,2008,14439.652811111113,5037.243986111111,26329.33996944444,997.7769593,3.330039168,36.0798946,528.9005726,78.9708115
Asia Pacific,,2009,14547.38245,5156.418522222222,27183.127344444445,968.0869271,4.382369759,54.84797828,553.402872,87.28922991
Asia Pacific,,2010,15502.931177777777,5755.561286111111,28428.534166666668,1097.622159,6.73715687,81.48419655,582.9454167,99.38898179
Asia Pacific,,2011,15961.12981111111,6207.120058333334,30513.81102777777,1117.742583,12.15284375,113.5510876,483.1317975,108.7470051
Asia Pacific,,2012,16649.646247222223,6619.577622222222,31166.561055555558,1261.911788,17.52820574,147.7235801,342.9137212,117.6274048
Asia Pacific,,2013,16912.292080555555,6860.6317944444445,31996.743583333333,1367.364304,32.32084555,188.4721434,344.0980171,129.5574817
Asia Pacific,,2014,17143.89533611111,7060.499258333333,32394.47069444444,1521.930169,62.82208136,214.2726871,371.3687621,148.0775123
Asia Pacific,,2015,17916.636108333332,7163.782572222222,32241.419861111117,1565.604681,95.346154,243.0600532,419.7487304,165.5571168
Asia Pacific,,2016,18587.432608333333,7333.024280555555,32193.87452777777,1628.172172,141.5306366,311.2076135,467.701052,170.8474133
Asia Pacific,,2017,19140.89748333333,7725.9257,32657.8625,1671.439055,219.8052652,387.0977782,493.5771006,197.4444286
Asia Pacific,,2018,19452.122413888887,8297.327563888888,33415.99833333334,1711.995847,309.1100675,461.9517581,553.5930727,221.8257512
Asia Pacific,,2019,19630.960313888885,8581.197775,33992.20091666667,1791.4782,392.0389961,509.3683071,646.9147353,247.8146462
Asia Pacific,,2020,18522.626938888887,8615.945644444444,33603.51708333333,1847.216313,470.2983146,572.6361061,654.7812054,279.0733629
Australia,AUS,1965,200.0193586111111,0.0294749999999999,202.02777777777777,7.689756,0,0,0,0.296
Australia,AUS,1966,214.04755194444445,0.0393,209.38888888888889,7.3450428,0,0,0,0.284
Australia,AUS,1967,234.38776666666664,0.0393,215.25,7.6057874,0,0,0,0.29
Australia,AUS,1968,255.2849877777778,0.304575,221.69444444444449,7.9505006,0,0,0,0.282
Australia,AUS,1969,262.4481238888889,4.1265,229.27777777777777,8.684121,0,0,0,0.281
Australia,AUS,1970,290.1954216666666,17.30397472222222,231.69444444444443,10.170687,0,0,0,0.261
Australia,AUS,1971,305.54456472222216,25.826679444444444,232.56944444444449,11.5074428,0,0,0,0.263
Australia,AUS,1972,311.03335555555554,37.074262777777776,242.9305555555556,11.5533144,0,0,0,0.28
Australia,AUS,1973,331.89295416666664,47.0688,252.9861111111111,12.2858392,0,0,0,0.338
Australia,AUS,1974,351.73516333333333,53.701990277777774,264.06944444444446,13.8739202,0,0,0,0.429
Australia,AUS,1975,348.1045194444444,57.66997055555555,272.54166666666663,14.8878016,0,0,0,0.489
Australia,AUS,1976,355.8214852777777,68.0772175,281.7916666666667,14.1538588,0,0,0,0.484
Australia,AUS,1977,372.6007575,77.76843777777778,294.18055555555554,13.5439502,0,0,0,0.429
Australia,AUS,1978,380.9466936111111,83.72538055555556,301.8611111111111,14.6753494,0,0,0,0.405
Australia,AUS,1979,385.9148036111111,96.37518277777778,315.5416666666667,14.2460556,0,0,0,0.418
Australia,AUS,1980,367.7676125,110.66587916666668,324.76388888888886,13.4665978,0,0,0,0.385
Australia,AUS,1981,362.4183244444444,119.9443897222222,333.1388888888889,13.8663438,0,0,0,0.404
Australia,AUS,1982,356.84917277777777,116.98083527777776,336.68055555555554,12.770334,0,0,0,0.516
Australia,AUS,1983,320.0834780555556,127.07482055555556,336.55555555555554,12.123648,0,0,0,0.431
Australia,AUS,1984,330.97894361111105,125.31726388888887,355.90277777777777,13.1259488,0,0,0,0.441
Australia,AUS,1985,332.80082666666664,133.95262333333332,368.13888888888886,13.9405106,0,0,0,0.456
Australia,AUS,1986,328.14704361111114,146.3292813888889,377.4861111111112,14.0257988,0,0,0,0.46
Australia,AUS,1987,336.669905,149.39459083333335,393.3611111111111,13.613796,0,0,0,0.47
Australia,AUS,1988,351.9731063888889,152.99339555555557,413.76388888888886,14.3344436,0,0,0,0.731
Australia,AUS,1989,366.51619222222223,166.87564138888888,433.9583333333333,14.253669,0,0,0,0.81
Australia,AUS,1990,374.8595836111111,167.75947722222222,444.34722222222223,14.7595,0,0,0,0.7595
Australia,AUS,1991,362.62083027777777,160.8210097222222,453.2638888888889,15.6535,0.00545,0,0,0.7195
Australia,AUS,1992,370.5469463888889,166.36957027777777,455.95833333333337,15.9415,0.0121,0,0,0.67
Australia,AUS,1993,382.05192694444446,172.49343305555556,458.88888888888886,16.387,0.0146,0.002,0,0.67
Australia,AUS,1994,395.5891716666666,191.5665675,468.2638888888889,16.15,0.0174,0.0055,0,0.6965
Australia,AUS,1995,427.7775011111111,193.41569222222225,484.1666666666667,15.631,0.02115,0.007,0,0.8255
Australia,AUS,1996,439.0154077777778,194.8266325,503.9583333333333,15.9685,0.0256,0.007,0,0.9465
Australia,AUS,1997,446.0578491666667,191.3050511111111,529.4583333333334,15.9525,0.03065,0.0075,0,0.997
Australia,AUS,1998,445.97024527777774,196.9532063888889,553.0833333333334,15.798,0.0356,0.018,0,1.081
Australia,AUS,1999,456.15396888888887,201.74053666666663,587.3693572222222,16.2815,0.0406,0.043,0,1.1335
Australia,AUS,2000,455.9815808333333,205.55079527777775,591.5835925,16.4665,0.04675,0.134,0,0.8895
Australia,AUS,2001,457.0853452777778,221.6931911111111,585.6118880555556,16.1235,0.05415,0.287,0,0.7975
Australia,AUS,2002,461.97481361111113,228.1481705555556,598.7945455555556,16.095,0.0583,0.53355,0,1.2668
Australia,AUS,2003,460.2599161111111,229.94289277777776,615.944215,16.21055,0.0632,0.70405,0,1.6918
